Date,Open,High,Low,Close,Volume
03-06-2020 14:00,9580.57,9600.29,9500,9585.65,584.15
03-06-2020 15:00,9585.65,9590.55,9520,9556.15,510.92
03-06-2020 16:00,9553.14,9588,9541.21,9563.17,160.74
03-06-2020 17:00,9562.57,9582.49,9553.8,9565.16,126.36
03-06-2020 18:00,9565.03,9617.02,9539.4,9592.76,244.61
03-06-2020 19:00,9603.57,9622.48,9511.96,9577.72,225.25
03-06-2020 20:00,9578.6,9593.14,9553.29,9582.02,59.99
03-06-2020 21:00,9582.01,9596.32,9571.38,9581.53,80.67
03-06-2020 22:00,9581.28,9612.9,9532.12,9606.02,833.95
03-06-2020 23:00,9611.27,9699.95,9591.84,9668.99,268.2
04-06-2020 00:00,9668,9674,9602.88,9631.61,94.99
04-06-2020 01:00,9629.08,9671.31,9629.08,9641.17,82.13
04-06-2020 02:00,9646.05,9689,9638.05,9673.66,75.17
04-06-2020 03:00,9670.85,9688.94,9654.04,9667.7,74.46
04-06-2020 04:00,9671.96,9679.87,9624.29,9646.05,121.33
04-06-2020 05:00,9646.05,9662.8,9624.45,9638.76,70.63
04-06-2020 06:00,9644.59,9654.65,9614.48,9642.87,321.31
04-06-2020 07:00,9645.57,9662.75,9639.31,9643.65,130.79
04-06-2020 08:00,9640.91,9650.36,9612.47,9645.62,134.6
04-06-2020 09:00,9638.03,9643.17,9500,9557.11,445.02
04-06-2020 10:00,9557.11,9558.07,9502.94,9541.73,184.97
04-06-2020 11:00,9541.73,9648,9430,9620,941.43
04-06-2020 12:00,9626.01,9682.24,9600.24,9643.63,730.52
04-06-2020 13:00,9650.89,9791.46,9641,9770.98,1320.28
04-06-2020 14:00,9766.45,9785.79,9725.65,9754.42,341.94
04-06-2020 15:00,9745.12,9847,9721.53,9840.34,542.57
04-06-2020 16:00,9844.66,9865,9758.76,9775.5,487.44
04-06-2020 17:00,9780.3,9829.63,9780.3,9822.64,150.95
04-06-2020 18:00,9827.83,9888,9714.77,9766.48,1038.31
04-06-2020 19:00,9762.16,9824.36,9762.16,9817.16,294.22
04-06-2020 20:00,9823.07,9826.96,9740,9789.5,563.49
04-06-2020 21:00,9785.68,9789.82,9738.94,9785.9,227.24
04-06-2020 22:00,9777.07,9838.88,9751.85,9814.98,239.18
04-06-2020 23:00,9821.09,9866.6,9779.94,9791.92,325.8
05-06-2020 00:00,9791,9821.97,9760.35,9810.74,208.94
05-06-2020 01:00,9815.18,9853.4,9801.74,9830.53,175.24
05-06-2020 02:00,9818.95,9835.67,9787.64,9798.87,155.95
05-06-2020 03:00,9797.22,9835.65,9745.51,9788.89,190.94
05-06-2020 04:00,9797.54,9830.9,9765.3,9780.41,143.31
05-06-2020 05:00,9792.55,9809.4,9771.73,9790,140.34
05-06-2020 06:00,9788.34,9809.63,9733.89,9801.6,320.76
05-06-2020 07:00,9793.29,9793.29,9754.49,9776.68,286.48
05-06-2020 08:00,9778.3,9856.48,9618.34,9841.86,911.4
05-06-2020 09:00,9833.42,9850.55,9803.91,9833.59,226.28
05-06-2020 10:00,9833.33,9833.33,9665.65,9702.13,722.68
05-06-2020 11:00,9696.48,9740.68,9592.74,9696.95,553.36
05-06-2020 12:00,9696.06,9727.94,9621.19,9662.86,507.16
05-06-2020 13:00,9662.86,9723.07,9629.29,9702.9,464.18
05-06-2020 14:00,9703.9,9717.2,9671.02,9687.51,306.87
05-06-2020 15:00,9687.9,9719.6,9641.85,9706.57,248.73
05-06-2020 16:00,9713.5,9744.13,9690,9721.06,223.4
05-06-2020 17:00,9727.03,9753.9,9715.23,9722.21,91.42
05-06-2020 18:00,9722.22,9756.48,9721.47,9748.29,131.93
05-06-2020 19:00,9746,9755.72,9702.74,9730.46,202.9
05-06-2020 20:00,9730.12,9741.34,9683.65,9719.74,124.78
05-06-2020 21:00,9719.74,9719.74,9650.02,9656.95,161.98
05-06-2020 22:00,9665.26,9686.5,9634.13,9674.8,131.01
05-06-2020 23:00,9674.8,9684.13,9611.31,9619.99,527.31
06-06-2020 00:00,9616.17,9616.17,9525.76,9595.66,462.02
06-06-2020 01:00,9585.4,9610,9563.85,9569.5,358.11
06-06-2020 02:00,9575.4,9605.16,9546.3,9598.24,155
06-06-2020 03:00,9599.59,9635,9561.96,9628.12,87.19
06-06-2020 04:00,9620.57,9628.58,9601.1,9605.97,69.93
06-06-2020 05:00,9600.2,9620.05,9574.96,9610.09,71.77
06-06-2020 06:00,9607.81,9630,9590.74,9604.6,84.05
06-06-2020 07:00,9606.08,9634.36,9592.46,9608.75,168.2
06-06-2020 08:00,9603.72,9617.28,9574.41,9605.51,536.23
06-06-2020 09:00,9605.52,9698.12,9601.19,9670.38,282.69
06-06-2020 10:00,9667.72,9686.51,9657.5,9672.99,82.22
06-06-2020 11:00,9673,9698.14,9663.24,9685.35,92.03
06-06-2020 12:00,9692.32,9744.39,9634.81,9644.15,219.06
06-06-2020 13:00,9650.66,9673.36,9599.63,9652.56,604.74
06-06-2020 14:00,9645.81,9672.43,9642.83,9645.03,49.19
06-06-2020 15:00,9643,9665.44,9622.81,9647.72,82.25
06-06-2020 16:00,9654.08,9668.21,9586.28,9611.07,177.57
06-06-2020 17:00,9611.07,9622.81,9585.1,9613.01,41.89
06-06-2020 18:00,9611.67,9634.36,9602.86,9628.58,30.27
06-06-2020 19:00,9631.33,9676.2,9613.06,9664.28,63.17
06-06-2020 20:00,9663.67,9727.27,9647,9710.17,122.44
06-06-2020 21:00,9710.29,9728.2,9683,9694.42,59.24
06-06-2020 22:00,9695.39,9713.17,9632.4,9648.34,95.32
06-06-2020 23:00,9643.15,9700.39,9639.73,9669.85,52.69
07-06-2020 00:00,9673.08,9674.46,9625,9669.93,55.97
07-06-2020 01:00,9674.46,9681.25,9645.56,9664.67,21.09
07-06-2020 02:00,9663.3,9703.96,9657.5,9681.79,49.01
07-06-2020 03:00,9687.05,9700,9671.94,9683.42,33.69
07-06-2020 04:00,9691.67,9721.44,9678.83,9678.83,56.13
07-06-2020 05:00,9680.96,9689.96,9649.29,9672.65,59.56
07-06-2020 06:00,9664.39,9679.94,9649.84,9663.66,17.15
07-06-2020 07:00,9669.1,9674.6,9634.36,9652.64,74.51
07-06-2020 08:00,9654.78,9679.74,9551.3,9658.39,466.76
07-06-2020 09:00,9663.98,9672.59,9614.19,9618.66,139
07-06-2020 10:00,9622.54,9640.14,9599.19,9627.46,134.57
07-06-2020 11:00,9622.64,9631.01,9564.85,9576.41,192.1
07-06-2020 12:00,9571.13,9602.32,9461.94,9509.82,585.61
07-06-2020 13:00,9509.82,9536.4,9421,9452.72,715.64
07-06-2020 14:00,9442.34,9503.99,9356,9455.9,625.85
07-06-2020 15:00,9451.02,9502.35,9446.45,9493.61,203.19
07-06-2020 16:00,9495.13,9496.5,9456.88,9493.54,360.41
07-06-2020 17:00,9487.05,9508.64,9465.55,9506.29,427.26
07-06-2020 18:00,9503.42,9546.23,9491.9,9533.34,201.58
07-06-2020 19:00,9540.82,9829.31,9521.27,9776.52,1086.03
07-06-2020 20:00,9780.62,9813.14,9690,9726.79,773.18
07-06-2020 21:00,9737.71,9738.93,9699.86,9710,136.48
07-06-2020 22:00,9710.24,9784.85,9710.24,9766.46,122.63
07-06-2020 23:00,9767.19,9789.8,9732.89,9750.04,225.26
08-06-2020 00:00,9759.04,9785.79,9739.28,9768.75,175.47
08-06-2020 01:00,9771.35,9783.32,9743.86,9747.14,220.78
08-06-2020 02:00,9754.04,9762.33,9709.78,9721.44,157.03
08-06-2020 03:00,9722.91,9733,9707.7,9723.75,74.69
08-06-2020 04:00,9722.52,9764.21,9722.48,9738.22,99.88
08-06-2020 05:00,9736.7,9762.34,9728.5,9752.97,134.24
08-06-2020 06:00,9754.05,9762.32,9721.34,9735.43,98.21
08-06-2020 07:00,9729.3,9746.49,9718.17,9730.7,60.04
08-06-2020 08:00,9729.5,9745.86,9645,9699.05,632.41
08-06-2020 09:00,9694.35,9813.67,9691.53,9754.08,991.65
08-06-2020 10:00,9760,9764.52,9733.1,9735.16,151.45
08-06-2020 11:00,9736.12,9750,9730,9750,163.26
08-06-2020 12:00,9750,9759.51,9716.27,9725.25,220.48
08-06-2020 13:00,9725.16,9739.17,9670.34,9689,350.82
08-06-2020 14:00,9688.71,9713.5,9653.16,9675.21,311.45
08-06-2020 15:00,9675.21,9711.21,9664.43,9709,190.59
08-06-2020 16:00,9707.26,9727.56,9665.95,9721.34,276.85
08-06-2020 17:00,9711.91,9754.64,9708.34,9729.46,174.03
08-06-2020 18:00,9722.9,9740.27,9701.8,9709.04,150.51
08-06-2020 19:00,9709.04,9718.36,9686.99,9695.56,141.38
08-06-2020 20:00,9695.31,9728.28,9689.09,9699.71,108.64
08-06-2020 21:00,9701.86,9723.92,9675.44,9710.93,85.25
08-06-2020 22:00,9710.93,9731.12,9685.86,9697.56,68.62
08-06-2020 23:00,9704.08,9811.44,9694.85,9783,341.34
09-06-2020 00:00,9786.64,9897.46,9566.81,9711.27,1808.29
09-06-2020 01:00,9717,9720.78,9686.52,9699.92,74.01
09-06-2020 02:00,9705.92,9719.74,9689.81,9702,133.17
09-06-2020 03:00,9705.02,9705.02,9669.1,9681.97,177.39
09-06-2020 04:00,9685.97,9692.93,9667,9683.47,32.61
09-06-2020 05:00,9677.86,9703.93,9667.48,9695.73,202.54
09-06-2020 06:00,9696.04,9701.26,9682.44,9694.97,119.43
09-06-2020 07:00,9689.51,9709,9672.56,9679.27,160.41
09-06-2020 08:00,9686.51,9697.61,9668.7,9683.95,176.05
09-06-2020 09:00,9684.05,9688.87,9640.14,9670.24,292.25
09-06-2020 10:00,9676,9680.47,9618,9673.39,378.12
09-06-2020 11:00,9679.97,9727.65,9666.95,9727.65,239.36
09-06-2020 12:00,9731.27,9754.35,9715.61,9730,275.78
09-06-2020 13:00,9731.12,9740.93,9675,9716.28,350.21
09-06-2020 14:00,9714.83,9740.62,9684.08,9721.03,283.38
09-06-2020 15:00,9715.09,9735.83,9711.45,9728.01,228.87
09-06-2020 16:00,9725.65,9733.1,9692.7,9709.21,208.87
09-06-2020 17:00,9706.17,9725.81,9695.48,9711.4,121.15
09-06-2020 18:00,9714.72,9721.82,9698.57,9715.48,104.77
09-06-2020 19:00,9715.17,9748.58,9692.32,9733.1,193.79
09-06-2020 20:00,9732.1,9775.09,9715.52,9752.43,191.04
09-06-2020 21:00,9747,9833.03,9743.91,9821.88,308.22
09-06-2020 22:00,9831.05,9844,9702.1,9779.66,671.02
09-06-2020 23:00,9782.52,9808.36,9751.11,9776.84,192.06
10-06-2020 00:00,9782.3,9805.74,9762.86,9782.45,218.97
10-06-2020 01:00,9790.63,9819.05,9786.78,9790.62,228.19
10-06-2020 02:00,9789.72,9793.85,9768,9775.83,141.65
10-06-2020 03:00,9775.15,9780.6,9746.4,9756.54,121.19
10-06-2020 04:00,9760.04,9765.22,9737.84,9751.08,33.74
10-06-2020 05:00,9750.61,9784.87,9749.68,9772.43,129.64
10-06-2020 06:00,9769.01,9784.6,9765.78,9779.92,74.02
10-06-2020 07:00,9780.17,9788.47,9720.33,9750,319.08
10-06-2020 08:00,9750.5,9769.65,9737,9740.24,67.92
10-06-2020 09:00,9745.66,9745.66,9706.03,9721.53,222.73
10-06-2020 10:00,9721.53,9750.45,9713.29,9739.27,117.92
10-06-2020 11:00,9741.02,9749.55,9730,9734.01,72.89
10-06-2020 12:00,9730,9778.09,9720.5,9773.07,179.9
10-06-2020 13:00,9768.02,9783.06,9741.15,9753.38,96.32
10-06-2020 14:00,9754,9764.85,9733.49,9755,133.12
10-06-2020 15:00,9753.33,9768.2,9736.78,9763,202.56
10-06-2020 16:00,9758.24,9782.84,9755.36,9770,261.31
10-06-2020 17:00,9771.49,9780,9752.65,9776,221.97
10-06-2020 18:00,9776,10011.4,9578,9828.65,2874.88
10-06-2020 19:00,9828.66,9931.7,9803.98,9852.72,765.63
10-06-2020 20:00,9857.48,9905.48,9857.48,9865.91,216.98
10-06-2020 21:00,9865.36,9879.09,9826.96,9858.65,95.89
10-06-2020 22:00,9854.8,9915.78,9850.57,9896.53,198.28
10-06-2020 23:00,9895.14,9909.83,9866.67,9894.32,112.42
11-06-2020 00:00,9894.32,9910.32,9876.92,9898.7,126.86
11-06-2020 01:00,9904.2,9981.24,9882.44,9934.02,494.36
11-06-2020 02:00,9943.12,9958.82,9882.96,9924.8,509.84
11-06-2020 03:00,9924.8,9940.42,9844.98,9901.63,300.14
11-06-2020 04:00,9890.7,9910.92,9868.72,9899.97,107.57
11-06-2020 05:00,9892.76,9898.4,9867.18,9893.44,127.57
11-06-2020 06:00,9892.4,9894.66,9732,9830.05,734.93
11-06-2020 07:00,9833.15,9836.64,9790.15,9797.39,301.52
11-06-2020 08:00,9791.01,9825.95,9778.45,9800.59,181.05
11-06-2020 09:00,9800,9833.17,9766.86,9796.01,218.11
11-06-2020 10:00,9796.01,9805,9742.96,9798.76,308.65
11-06-2020 11:00,9795.26,9802.47,9744.79,9780.93,527.95
11-06-2020 12:00,9778.41,9791.26,9674.9,9705.58,611.58
11-06-2020 13:00,9710.27,9735.39,9570.85,9622.43,1728.35
11-06-2020 14:00,9620.77,9667.33,9588,9594.82,732.81
11-06-2020 15:00,9596.81,9597.82,9475,9514.15,1349.36
11-06-2020 16:00,9510,9551.55,9088,9088,3078.3
11-06-2020 17:00,9088,9388.12,9078.91,9374.55,2433.66
11-06-2020 18:00,9373.01,9388.11,9280.98,9309.76,466.1
11-06-2020 19:00,9310,9326.09,9255,9279.88,413.87
11-06-2020 20:00,9276.78,9344.25,9217.75,9344.25,793.09
11-06-2020 21:00,9338.5,9366.55,9303.53,9347.79,384.49
11-06-2020 22:00,9346.38,9349.71,9283.06,9313.47,239.95
11-06-2020 23:00,9319.28,9321.35,9244.7,9264.26,219.35
12-06-2020 00:00,9265.95,9329.07,9230,9304.01,225.52
12-06-2020 01:00,9310.42,9343.16,9288.68,9328.27,177
12-06-2020 02:00,9332.9,9349.61,9316.42,9349.61,57.38
12-06-2020 03:00,9345.84,9389.05,9327.16,9347.75,146.08
12-06-2020 04:00,9355.58,9375.48,9338.5,9346.6,75
12-06-2020 05:00,9352.15,9383.73,9329.74,9374.68,129
12-06-2020 06:00,9368.49,9384.34,9351.28,9353.12,158.89
12-06-2020 07:00,9357.45,9458.38,9357.45,9427.18,340.5
12-06-2020 08:00,9425.94,9482,9417.25,9466.97,507.45
12-06-2020 09:00,9467.78,9476.31,9438.22,9449.23,163.58
12-06-2020 10:00,9444.2,9478.03,9444.2,9458.89,112
12-06-2020 11:00,9460.85,9508.06,9458.81,9492.25,211.46
12-06-2020 12:00,9495.17,9500.85,9422.9,9457.67,268.05
12-06-2020 13:00,9458.44,9544.43,9442.3,9541.52,279.68
12-06-2020 14:00,9534.13,9555,9412.88,9412.88,367.31
12-06-2020 15:00,9417.66,9449.36,9369.8,9417.24,1407.3
12-06-2020 16:00,9417.24,9450,9389.7,9420.16,585.69
12-06-2020 17:00,9419.93,9420.68,9300,9328.72,562.1
12-06-2020 18:00,9329.19,9406.78,9316.23,9389.83,296.97
12-06-2020 19:00,9389.83,9445.76,9376.13,9428.38,342.25
12-06-2020 20:00,9428.38,9486.02,9406.03,9461.83,127.27
12-06-2020 21:00,9465.11,9473.61,9428.55,9440.14,140.04
12-06-2020 22:00,9434.93,9487.36,9434.93,9476.1,134.73
12-06-2020 23:00,9472.63,9484.33,9434.15,9463.07,118.88
13-06-2020 00:00,9465.92,9476.28,9423.37,9442.64,80.83
13-06-2020 01:00,9440.72,9449.09,9417.25,9438.36,44.67
13-06-2020 02:00,9434.29,9439.84,9406.94,9424.3,47.39
13-06-2020 03:00,9424.3,9431.27,9394.68,9411.15,59.23
13-06-2020 04:00,9404.11,9406.63,9360.93,9401.84,109.21
13-06-2020 05:00,9401.38,9406.88,9374.76,9404.47,37.39
13-06-2020 06:00,9410.18,9434.21,9391,9430.06,60.9
13-06-2020 07:00,9430.78,9453.46,9420.36,9437.28,72.59
13-06-2020 08:00,9437.28,9447.53,9421.2,9435.54,53.46
13-06-2020 09:00,9436.51,9468.22,9425.54,9446.03,156.62
13-06-2020 10:00,9444.1,9500,9396.25,9413.81,547.01
13-06-2020 11:00,9413.38,9434.24,9384.57,9399.81,171.35
13-06-2020 12:00,9401.94,9445.52,9388.47,9425.27,153
13-06-2020 13:00,9425.27,9433.98,9401.18,9427.7,136.85
13-06-2020 14:00,9427.7,9462.55,9424.7,9452.48,112.19
13-06-2020 15:00,9449.95,9468.19,9429.67,9435.22,93.15
13-06-2020 16:00,9440.77,9447.49,9414.52,9429.54,82.76
13-06-2020 17:00,9434.09,9449.99,9425.1,9431.22,46.28
13-06-2020 18:00,9429.42,9455.87,9429.42,9439.33,85.12
13-06-2020 19:00,9444.43,9500,9355.31,9404.71,325.47
13-06-2020 20:00,9402.5,9421.21,9345.71,9400.15,221.1
13-06-2020 21:00,9405.05,9428.32,9401.73,9425.07,28.38
13-06-2020 22:00,9428.55,9451.05,9409.92,9436.91,64.73
13-06-2020 23:00,9437.01,9485.28,9431.3,9473.46,149.01
14-06-2020 00:00,9478.93,9479.59,9439.87,9452.94,83.41
14-06-2020 01:00,9451.89,9458.59,9433.75,9445.04,15.78
14-06-2020 02:00,9447.92,9457.27,9437.27,9440.88,25.35
14-06-2020 03:00,9443.99,9447.28,9422.87,9433.1,22.96
14-06-2020 04:00,9430.72,9444.16,9422.21,9427.28,16.68
14-06-2020 05:00,9423.6,9438.68,9411.6,9429.57,46.74
14-06-2020 06:00,9430.3,9433.48,9377.23,9399.92,66.91
14-06-2020 07:00,9390.5,9414.05,9371.03,9402.06,129.92
14-06-2020 08:00,9404.41,9433.12,9387.13,9425.36,99.88
14-06-2020 09:00,9424.14,9430.55,9405.51,9411.33,89.18
14-06-2020 10:00,9408.06,9425.31,9407.87,9423.95,43.05
14-06-2020 11:00,9421.06,9443.07,9415.44,9423.6,49.56
14-06-2020 12:00,9428.24,9439.54,9387,9404.9,84.34
14-06-2020 13:00,9399.36,9417.24,9367.27,9403.13,188.92
14-06-2020 14:00,9402.78,9409.25,9306.89,9342.08,426.63
14-06-2020 15:00,9339.34,9432.66,9327.51,9411.05,355.82
14-06-2020 16:00,9414.16,9426.18,9379.91,9390.1,120.27
14-06-2020 17:00,9391.27,9408.98,9377.79,9394.64,57.79
14-06-2020 18:00,9394.62,9394.62,9362.61,9380.63,34.34
14-06-2020 19:00,9380.63,9399,9372.96,9392.31,170.66
14-06-2020 20:00,9392.31,9407.54,9380,9380.01,46.94
14-06-2020 21:00,9384.09,9384.09,9311,9332.88,165.2
14-06-2020 22:00,9332.07,9404.9,9235.01,9387.84,910.31
14-06-2020 23:00,9378.51,9378.51,9320.18,9329.99,226.61
15-06-2020 00:00,9329.99,9359.57,9306.6,9323.41,173.34
15-06-2020 01:00,9324.66,9326.56,9205,9240.13,431.05
15-06-2020 02:00,9240.13,9270.81,9221.69,9249.32,550.8
15-06-2020 03:00,9252.06,9262.97,9108.64,9150.54,564.69
15-06-2020 04:00,9149.3,9213.62,9122.11,9177.11,243.73
15-06-2020 05:00,9177.11,9183.64,8973,9023.95,1457.2
15-06-2020 06:00,9023.95,9065.17,8900,9037.75,1151.54
15-06-2020 07:00,9038.61,9118.37,8995.14,9106.18,734.87
15-06-2020 08:00,9105.05,9150.89,9072.72,9133.24,357.45
15-06-2020 09:00,9128.05,9137.38,9100,9137.38,227.66
15-06-2020 10:00,9137.33,9139,9068.09,9083.93,147.95
15-06-2020 11:00,9083.31,9131.14,9062.81,9100.72,248.19
15-06-2020 12:00,9113.72,9127.94,9076,9082.59,415.13
15-06-2020 13:00,9082.69,9198.98,9034.7,9185.82,855.99
15-06-2020 14:00,9180.35,9235.58,9180.35,9200.54,825.38
15-06-2020 15:00,9194.98,9316.12,9194.98,9306.03,1025.33
15-06-2020 16:00,9306.61,9405.96,9285,9360.93,647.09
15-06-2020 17:00,9363.85,9385.77,9331,9334.26,163.91
15-06-2020 18:00,9342.92,9450,9342.92,9419.98,393.41
15-06-2020 19:00,9422.3,9459.81,9392.07,9423.33,336.74
15-06-2020 20:00,9421.25,9487.8,9404.88,9485.28,201.97
15-06-2020 21:00,9485.28,9505.4,9408.8,9445.13,241.07
15-06-2020 22:00,9449.2,9468.22,9401.93,9424.65,223.88
15-06-2020 23:00,9428.66,9468.22,9420.4,9435.15,146.74
16-06-2020 00:00,9435.41,9438.91,9374.9,9394.22,242.99
16-06-2020 01:00,9394.14,9430.66,9387,9414.87,124.75
16-06-2020 02:00,9407.98,9472.23,9384.51,9465.61,126.25
16-06-2020 03:00,9458.98,9596.31,9450.15,9571,550.67
16-06-2020 04:00,9575.28,9582.49,9524.72,9553.49,112.55
16-06-2020 05:00,9544.61,9563.47,9524.11,9537.59,71.93
16-06-2020 06:00,9537.6,9555,9449.95,9468.78,840.83
16-06-2020 07:00,9461.47,9510,9454.24,9502.06,462.38
16-06-2020 08:00,9494.41,9500.12,9459.82,9495.7,159.52
16-06-2020 09:00,9493.65,9546.89,9482.01,9510.13,122.29
16-06-2020 10:00,9505.87,9540.53,9500.42,9533.44,148.88
16-06-2020 11:00,9525.65,9530.9,9482.75,9515.96,232.8
16-06-2020 12:00,9505,9581.93,9473.9,9560,288.79
16-06-2020 13:00,9562.37,9593.99,9492.67,9536.98,666.1
16-06-2020 14:00,9533.2,9547,9416.9,9442.53,396.6
16-06-2020 15:00,9430.99,9468.22,9394.63,9444.68,340.84
16-06-2020 16:00,9444.68,9507.96,9426.58,9494.21,175.26
16-06-2020 17:00,9486.44,9502.21,9455.6,9472.4,145.16
16-06-2020 18:00,9472.4,9513.77,9452.81,9501.26,789.9
16-06-2020 19:00,9496.75,9511.91,9473.91,9511.91,240.54
16-06-2020 20:00,9509.9,9509.9,9480.43,9498.19,112.83
16-06-2020 21:00,9492.18,9534.16,9491.49,9505.31,168.83
16-06-2020 22:00,9505.31,9528.75,9489.49,9528.75,221.6
16-06-2020 23:00,9522.11,9538.25,9502.5,9530.3,121.9
17-06-2020 00:00,9530.62,9535.55,9474.46,9482.37,174.62
17-06-2020 01:00,9475.89,9485.63,9452,9460,166.26
17-06-2020 02:00,9453.85,9482.15,9427.04,9443.11,247.69
17-06-2020 03:00,9438.46,9462.44,9415.87,9454.63,197.12
17-06-2020 04:00,9454.62,9475.67,9439.36,9458.51,128.5
17-06-2020 05:00,9460.03,9473.11,9428.55,9439.78,201.73
17-06-2020 06:00,9439.78,9491.54,9426.94,9473.07,328.56
17-06-2020 07:00,9473.07,9526.27,9465.87,9500,321.87
17-06-2020 08:00,9500.13,9515.06,9479.96,9484.58,80.2
17-06-2020 09:00,9485.46,9498.4,9467.18,9468.65,45.56
17-06-2020 10:00,9473.84,9493.28,9469.38,9473.9,85.56
17-06-2020 11:00,9476.6,9502.36,9462.49,9475.91,221.67
17-06-2020 12:00,9472.19,9507.97,9468.22,9499.77,44.51
17-06-2020 13:00,9495,9566.53,9425.79,9436.22,456.08
17-06-2020 14:00,9436.22,9453.32,9357,9406.34,599.32
17-06-2020 15:00,9400.32,9422.9,9373.01,9383.55,175.63
17-06-2020 16:00,9382.61,9409.87,9339.86,9360.55,400.8
17-06-2020 17:00,9360.11,9423.53,9355.48,9395.23,258.12
17-06-2020 18:00,9395.23,9413.27,9383.42,9398.14,133.55
17-06-2020 19:00,9392.28,9403.8,9292.53,9297.6,254.78
17-06-2020 20:00,9295.91,9383.42,9230.32,9376.29,525.57
17-06-2020 21:00,9377.66,9439.87,9370.15,9406.82,216.72
17-06-2020 22:00,9406.61,9454.59,9390.57,9430.5,506.33
17-06-2020 23:00,9438.28,9465.48,9425.03,9461.29,131.62
18-06-2020 00:00,9459.82,9463.32,9400.32,9423.36,139.35
18-06-2020 01:00,9429.15,9440.23,9401.69,9414.61,109.82
18-06-2020 02:00,9414.61,9422.82,9390.02,9403.71,73.06
18-06-2020 03:00,9401.07,9434.11,9395,9415.09,43.41
18-06-2020 04:00,9421.22,9424.71,9397.4,9398.23,65.54
18-06-2020 05:00,9406.87,9427,9395.99,9414.56,65.33
18-06-2020 06:00,9414.57,9442.59,9404.81,9426.25,156.89
18-06-2020 07:00,9426.7,9445.52,9420.05,9431.04,60.09
18-06-2020 08:00,9428.28,9448,9422.9,9428.99,109.33
18-06-2020 09:00,9424.74,9478.69,9394.68,9408,257.2
18-06-2020 10:00,9397.83,9449.58,9375,9445.53,189.19
18-06-2020 11:00,9445.53,9455,9413.43,9432.48,161.36
18-06-2020 12:00,9425.59,9439.87,9408.94,9418.12,99.19
18-06-2020 13:00,9418.88,9425.23,9380.13,9402.37,251.68
18-06-2020 14:00,9395.07,9426.17,9381.37,9426.17,220.36
18-06-2020 15:00,9426.17,9431.1,9363.37,9369.94,184.09
18-06-2020 16:00,9373.42,9413.31,9369.29,9395.17,374.32
18-06-2020 17:00,9394.71,9415.46,9385.69,9396.33,189.33
18-06-2020 18:00,9399.99,9406.59,9373.45,9387.01,142.24
18-06-2020 19:00,9394.45,9411.34,9332.55,9391.11,239.97
18-06-2020 20:00,9391.21,9400.74,9250,9338.38,381.77
18-06-2020 21:00,9338.36,9383.78,9266.2,9361.55,256.65
18-06-2020 22:00,9361.55,9384.99,9355.32,9367.1,108.56
18-06-2020 23:00,9371.63,9407.71,9359.35,9374.78,118.3
19-06-2020 00:00,9374.83,9374.83,9317.68,9358.13,183.94
19-06-2020 01:00,9351,9371.68,9310,9311.61,158.87
19-06-2020 02:00,9309.96,9325.31,9243.76,9265.19,196.76
19-06-2020 03:00,9257.91,9299.38,9225.15,9270.52,202.04
19-06-2020 04:00,9264.58,9317.45,9250,9295.77,221.05
19-06-2020 05:00,9291.26,9313.94,9286.3,9309.31,70.36
19-06-2020 06:00,9314.26,9321.71,9296,9296.05,66.84
19-06-2020 07:00,9296.05,9298.24,9250,9288.76,514.29
19-06-2020 08:00,9282.25,9314.97,9262.47,9302.13,213.58
19-06-2020 09:00,9303.65,9429.99,9303.65,9356.94,723.9
19-06-2020 10:00,9360.55,9392.55,9350.87,9383.1,86.21
19-06-2020 11:00,9389.05,9400,9364.81,9378.07,111.97
19-06-2020 12:00,9378.07,9421.86,9363.03,9376.76,256.46
19-06-2020 13:00,9375.99,9399.49,9359.98,9379.35,121.56
19-06-2020 14:00,9384.26,9393.99,9347.64,9355.06,152.81
19-06-2020 15:00,9360.55,9377.79,9349.44,9377.79,78.41
19-06-2020 16:00,9381.72,9383.42,9308.91,9332.63,215.24
19-06-2020 17:00,9338.23,9345.46,9282.65,9309.85,478.5
19-06-2020 18:00,9307.5,9334,9260.42,9318.66,471.47
19-06-2020 19:00,9318.66,9337.55,9292.91,9294.79,120.79
19-06-2020 20:00,9296.78,9319.23,9229.07,9319.23,263.64
19-06-2020 21:00,9317.92,9340.14,9278.99,9320.96,111.99
19-06-2020 22:00,9327.3,9349,9277.29,9295.52,221.47
19-06-2020 23:00,9289.41,9307.59,9261.1,9304.32,63.74
20-06-2020 00:00,9287.6,9329.6,9283.11,9289,64.45
20-06-2020 01:00,9294.42,9323.75,9277.09,9305.57,34.42
20-06-2020 02:00,9308.23,9321.02,9299.44,9320.39,45.28
20-06-2020 03:00,9316.06,9345.5,9316.06,9320.18,131.26
20-06-2020 04:00,9319.66,9323.65,9286.6,9315.77,43.4
20-06-2020 05:00,9309.47,9324.07,9294.73,9302.32,52.67
20-06-2020 06:00,9302.28,9324.85,9296.41,9311.31,61.72
20-06-2020 07:00,9314.73,9321.58,9283.94,9292.72,85.07
20-06-2020 08:00,9288.32,9306.3,9270.39,9278.81,129.46
20-06-2020 09:00,9272,9294.15,9260.98,9280,214.26
20-06-2020 10:00,9277.8,9292.42,9271.71,9283.92,84.73
20-06-2020 11:00,9283.92,9386.1,9138,9325,694.5
20-06-2020 12:00,9325,9330.61,9291,9299.08,134.37
